,country,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,location,participants,protesteridentity,sources,notes,final,ignore,crowd dispersal,arrests,accomodation,shootings,beatings,killings,"political behavior, process",labor wage dispute,"price increases, tax policy",removal of politician,police brutality,land farm issue,social restrictions
15664,Bangladesh,2005,Asia,1,6,14.0,3.0,2005.0,14.0,3.0,2005.0,0.0,Dhaka,1000,"jatiya samajtantrik dal jsd , awami league and national awami party nap","thousands in bangladeshi anti government protests bbc monitoring south asia political supplied by bbc worldwide monitoring, march 14, 2005, monday, 866 words;","thousands of people yesterday formed separate human walls in the capital and all divisional and district headquarters, demanding immediate resignation of the four party coalition government to pave the way for an early general election. the demonstrators carried banners and placards inscribed with antigovernment slogans during the one hour programme that started at 4:00 p.m. 1000 gmt and ended peacefully amid tight security measures taken by the administration.",ignore,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15665,Bangladesh,2005,Asia,1,7,24.0,3.0,2005.0,24.0,3.0,2005.0,0.0,Khulna and Dhaka,270,awami league,"injuries reported as bangladesh police foil opposition protests bbc monitoring south asia political supplied by bbc worldwide monitoring, march 24, 2005, thursday, 357 words;",just the number of arrest and or injuries.,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15666,Bangladesh,2005,Asia,1,8,20.0,8.0,2005.0,20.0,8.0,2005.0,1.0,Dhaka,50,protesters,"protesters and police clash in bangladesh the new york times, august 21, 2005 sunday, section 1; column 1; foreign desk; pg. 6, 178 words, reuters;",just the number of arrest and or injuries.,crowd dispersal,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15667,Bangladesh,2005,Asia,1,9,21.0,9.0,2005.0,21.0,9.0,2005.0,1.0,Dhaka,200,awami league,"dhaka shuts down in fuel price strike the straits times singapore , september 22, 2005 thursday, asia asia, 300 words;","baton wielding police clashed with demonstrators in the bangladeshi capital yesterday, as schools and stores shut their doors and public transportation was disrupted nationwide by a general strike called to protest against an increase in the fuel price. the dawn to dusk shutdown was sponsored by the main opposition party the awami league, and its 13 allies, which have criticised the government for a 16 per cent rise in fuel prices earlier this month.",crowd dispersal,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15668,Bangladesh,2005,Asia,1,10,23.0,11.0,2005.0,23.0,11.0,2005.0,1.0,Keraniganj and Dhaka,10000,awami league,"over 150 injured in violence at bangladeshi opposition rally indian tv bbc monitoring south asia political supplied by bbc worldwide monitoring, november 23, 2005 wednesday, 160 words;","in bangladesh, more than 150 people are reported to have been injured in violence that erupted at a rally organized by the opposition party awami league. the ruling bangladesh nationalist party bnp workers attacked the people participating in the rally in keraniganj, which resulted in the violence. in spite of violence, more than 10,000 demonstrators belonging to the opposition party staged a rally at paltan maidan in dhaka. police also used tear gas to stop the demonstrators.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15669,Bangladesh,2006,Asia,1,1,24.0,1.0,2006.0,24.0,1.0,2006.0,1.0,Kansat of Shibganj upazila,150,residents,"police open fire killing seven protesters in western bangladesh daily bbc monitoring south asia political supplied by bbc worldwide monitoring, january 24, 2006 tuesday, 433 words;","at least seven persons were killed and more than 100 wounded monday morning 23 january when the police opened fire on residents of village kansat of shibganj upazila in chapainawabganj as they demonstrated against the arrest of three persons, including the convener of palli bidyut unnayan sangram committee.",killings,0,1,1,0,0,0,1,0,0,0,0,1,0,0
15670,Bangladesh,2006,Asia,1,2,13.0,3.0,2006.0,13.0,3.0,2006.0,1.0,Dhaka,500,awami league,"at least 100 injured at opposition protest in bangladesh capital bbc monitoring south asia political supplied by bbc worldwide monitoring, march 13, 2006 monday, 1192 words;","leaders and workers of the 14 party opposition alliance trying to lay siege to the election commission ec secretariat in the capital yesterday clashed with the police and at least 100 were injured, 15 of them critically. jatiya samajtantrik dal jsd president hasanul haque inu is among the injured in serious condition. protesting the police attack on inu, jsd has called a countrywide hartal strike for 6:00 am to 2:00 pm today.",arrests,0,1,1,0,0,0,0,0,0,0,1,0,0,0
15671,Bangladesh,2006,Asia,1,3,20.0,3.0,2006.0,20.0,3.0,2006.0,1.0,Dhaka,100,opposition,"clashes between bangladesh police, opposition leave 100 injured bbc monitoring south asia political supplied by bbc worldwide monitoring, march 31, 2006 friday, 235 words;",just the number of arrest and or injuries.,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15672,Bangladesh,2006,Asia,1,4,20.0,4.0,2006.0,20.0,4.0,2006.0,1.0,Dhaka,100,opposition,"over 100 injured in clashes between bangladesh police, opposition bbc monitoring south asia political supplied by bbc worldwide monitoring, april 20, 2006 thursday, 1224 words;",just the number of arrest and or injuries.,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15673,Bangladesh,2006,Asia,1,5,24.0,4.0,2006.0,24.0,4.0,2006.0,1.0,Dhaka,150,awami league,"bangladesh opposition activists clash with police during strike bbc monitoring south asia political supplied by bbc worldwide monitoring, april 25, 2006 tuesday, 1359 words;",just the number of arrest and or injuries.,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15674,Bangladesh,2006,Asia,1,6,10.0,5.0,2006.0,10.0,5.0,2006.0,1.0,Netrokona,100,workers,"100 injured in price hike riots; around the world the mirror, may 11, 2006 thursday, news; pg. 2, 43 words;",just the number of arrest and or injuries.,crowd dispersal,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15675,Bangladesh,2006,Asia,1,7,12.0,6.0,2006.0,12.0,6.0,2006.0,1.0,Kanchpur and Dhaka,250,awami league,"bangladesh: 200 hurt in clashes with police over blockade the guardian london final edition, june 12, 2006 monday, guardian international pages; pg. 16, 96 words, reuters, dhaka;",just the number of arrest and or injuries.,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15676,Bangladesh,2006,Asia,1,8,15.0,6.0,2006.0,15.0,6.0,2006.0,0.0,Dhaka,150,awami league,"over 150 injured in clashes during bangladesh opposition led strike bbc monitoring south asia political supplied by bbc worldwide monitoring, june 15, 2006 thursday, 1739 words;",just the number of arrest and or injuries.,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15677,Bangladesh,2006,Asia,1,9,21.0,6.0,2006.0,21.0,6.0,2006.0,1.0,Dhaka,150,awami league,"around 150 injured in clashes between bangladesh police, opposition bbc monitoring south asia political supplied by bbc worldwide monitoring, june 21, 2006 wednesday, 334 words;",just the number of arrest and or injuries.,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15678,Bangladesh,2006,Asia,1,10,1.0,9.0,2006.0,1.0,9.0,2006.0,1.0,Dhaka,75,protesters,"bangladesh police arrest 24 opposition activists during strike bbc monitoring asia pacific political supplied by bbc worldwide monitoring, september 1, 2006 friday, 307 words;",just the number of arrest and or injuries.,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15679,Bangladesh,2006,Asia,1,11,18.0,9.0,2006.0,18.0,9.0,2006.0,0.0,Dhaka,50,women action committee,"women activists rally against police brutality the straits times singapore , september 18, 2006 monday, 59 words;",just the number of arrest and or injuries.,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15680,Bangladesh,2006,Asia,1,12,28.0,9.0,2006.0,28.0,9.0,2006.0,1.0,Dhaka,1000,residents,"hundreds injured in bangladesh protest the new zealand herald, september 29, 2006 friday, news; world, 115 words;",riot police in bangladesh have fired rubber bullets and sprayed tear gas at hundreds of demonstrators who attacked government offices in the capital dhaka. the demonstrators were protesting against two days of almost constant power outages. reports indicated about 200 protesters were injured in the clashes.,crowd dispersal,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15681,Bangladesh,2006,Asia,1,13,27.0,10.0,2006.0,30.0,10.0,2006.0,1.0,Dhaka,50,awami league,"at least four killed in bangladesh clashes bbc monitoring south asia political supplied by bbc worldwide monitoring, october 27, 2006 friday, 137 words 182. at least four killed in bangladesh clashes supplied by bbc worldwide monitoring , oc;",just the number of arrest and or injuries.,killings,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15682,Bangladesh,2006,Asia,1,14,13.0,11.0,2006.0,13.0,11.0,2006.0,1.0,Dhaka,1000,protesters,". protester dies in election riots; world news in brief the independent london , november 14, 2006 tuesday, world; pg. 22, 50 words;",dhaka riot police in bangladesh s capital fired rubber bullets and tear gas to disperse thousands of stone throwing protesters demanding electoral reform. a demonstrator died when a police van ran over him. opposition parties called the protests to force the resignation of biased election officials.,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15683,Bangladesh,2007,Asia,1,1,8.0,1.0,2007.0,8.0,1.0,2007.0,1.0,Dhaka,50,protesters,"bangladesh gripped by rioting as political rivalry threatens election the independent london , january 8, 2007 monday, world; pg. 20, 633 words, justin huggler asia correspondent;","at least 50 people were injured yesterday as violent protests brought much of bangladesh to a standstill. in the capital, dhaka, troops were deployed and police fired rubber bullets and used tear gas to disperse thousands of stone throwing protesters, many of them armed with sticks.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15684,Bangladesh,2007,Asia,1,2,10.0,1.0,2007.0,10.0,1.0,2007.0,0.0,Dhaka,1000,protesters,"in bangladesh, a third day of protests the new york times, january 10, 2007 wednesday, section a; column 1; foreign desk; pg. 3;","thousands of protesters fought the police in dhaka, the capital, yesterday, as efforts to force the postponement of elections reached a third day. protesters, right, hurled stones at the police, who fired tear gas and rubber bullets and beat demonstrators at least 100 people were reported to have been injured. roads, railways and river routes have been blocked to isolate the city in support of political parties opposing the jan. 22 parliamentary elections led by sheikh hasina wazed, a former prime minister, the parties seek electoral reforms.",crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15685,Bangladesh,2007,Asia,1,3,18.0,7.0,2007.0,18.0,7.0,2007.0,0.0,Dhaka,50,chhatra league,"protests continue in bangladesh against ex pm arrest paper bbc monitoring south asia political supplied by bbc worldwide monitoring, july 18, 2007 wednesday, 703 words;","protests against the arrest of the awami league chief, shaykh hasina, continued for the second day on tuesday with the party and its fronts going on a countrywide strike called by the chhatra league. the joint forces arrested hasina at sudha sadan in dhaka early monday. she was sent to jail after being produced in court on the day.",crowd dispersal,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15686,Bangladesh,2007,Asia,1,4,21.0,8.0,2007.0,21.0,8.0,2007.0,1.0,Dhaka,100,professors and students,"bangladesh army s reported action triggers clash at dhaka university paper bbc monitoring south asia political supplied by bbc worldwide monitoring, august 21, 2007 tuesday, 708 words bangladesh army leaves dhaka university amid protests bb;",just the number of arrest and or injuries.,crowd dispersal,0,1,0,1,0,0,0,0,0,0,0,1,0,0
15687,Bangladesh,2008,Asia,1,1,12.0,1.0,2008.0,13.0,1.0,2008.0,0.0,Dhaka,1000,professors and students,"protest at bangladesh university over continued detention of teachers, students bbc monitoring south asia political supplied by bbc worldwide monitoring, january 10, 2008 thursday, 491 words demonstrations continue at bangladesh universities;","the dhaka university teachers and students yesterday staged a sit in, boycotted classes and formed a human chain demanding release of their detained colleagues and classmates. wearing black badges and holding posters, some 80 teachers took part in the silent sit in from 11:00 a.m. to 12:00 noon in front of the aparajeyo bangla.",ignore,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15688,Bangladesh,2008,Asia,1,2,18.0,1.0,2008.0,18.0,1.0,2008.0,0.0,Sirajganj and Dhaka,300,students,"bangladesh universities protest over detention of teachers, students continue bbc monitoring south asia political supplied by bbc worldwide monitoring, january 18, 2008 friday, 860 words bangladesh president pardons 14 students, one staff i;","teachers of dhaka university du yesterday hoisted a black flag on the arts faculty building as an expression of their disappointment and resentment over the unjustified detention of four teachers and a student. students of rajshahi university ru and family members of 10 ru students and an employee convicted in the dgfi directorate general of forces intelligence vehicle torching case also hoisted black flags above all faculty buildings, demanding their release.",ignore,1,0,0,1,0,0,0,0,0,0,0,1,0,0
15689,Bangladesh,2008,Asia,1,3,8.0,3.0,2008.0,8.0,3.0,2008.0,0.0,Dhaka,100,"islami shashantantra andolan, hizbut tahrir bangladesh, islami chhatra andolan and bangladesh khelafat majlish","bangladesh islamists rally against gender equality in inheritance paper bbc monitoring south asia political supplied by bbc worldwide monitoring, march 8, 2008 saturday, 316 words;","several hundred religious activists on friday, 7 march, staged demonstrations in front of the baitul mukarram national mosque protesting against the idea of gender equality and demanding rights of women as ordained by koran . they threatened to announce tougher action programmes and bring out processions across the country after juma prayers next friday if the interim government failed to meet their demand in the next five days.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15690,Bangladesh,2008,Asia,1,4,11.0,4.0,2008.0,11.0,4.0,2008.0,1.0,Dhaka,500,anti koran law resistance committee,"bangladesh islamic activists clash with police over women s policy, 50 injured bbc monitoring south asia political supplied by bbc worldwide monitoring, april 11, 2008 friday, 593 words;",the surrounding areas of baitul mukarram national mosque turned into a battlefield yesterday when members of an islamic organisation clashed with police leaving over 50 injured including 10 policemen and 15 pedestrians. witnesses said the hour long clash started around 2:15 p.m. when police resisted about 500 activists of anti koran law resistance committee attempting to march towards the office of the chief adviser in a procession after holding a rally on the mosque premises.,crowd dispersal,0,1,0,0,0,0,0,1,0,0,0,0,0,0
